Vehicle_ID,Timestamp,Frame_Number,Ortho_X,Ortho_Y,Local_X,Local_Y,Latitude,Longitude,Vehicle_Length,Vehicle_Width,Vehicle_Class,Vehicle_Speed,Vehicle_Acceleration,Road_Section,Lane_Number,Visibility
30,2022-10-07 17:52:16.202,81,5633.4,3053.2,170170.27,532224.29,37.3888772,126.6631558,5.1,2.18,0,32.0,0.45,1_2,3,1
31,2022-10-07 17:52:16.202,81,8043.2,1303.7,170243.07,532276.75,37.3893522,126.6639757,5.0,2.21,0,13.9,2.17,,,1
32,2022-10-07 17:52:16.202,81,7535.2,1967.4,170227.69,532256.81,37.389172,126.6638029,4.81,2.16,0,1.6,-0.43,1_1,5,1
33,2022-10-07 17:52:16.202,81,5140.4,3852.9,170155.33,532200.25,37.3886601,126.662988,4.8,2.16,0,33.4,0.25,,,1
34,2022-10-07 17:52:16.202,81,4483.7,5562.1,170135.36,532148.81,37.388196,126.6627646,5.29,2.28,0,27.0,0.72,3_4,4,1
35,2022-10-07 17:52:16.202,81,6991.0,931.7,170211.41,532288.07,37.3894532,126.6636177,5.02,2.2,0,19.7,1.23,1_2,5,1
36,2022-10-07 17:52:16.202,81,3514.4,5697.2,170106.14,532144.85,37.3881593,126.6624348,4.91,2.15,0,62.4,1.96,3_2,4,1
37,2022-10-07 17:52:16.202,81,6566.6,2189.3,170198.48,532250.23,37.3891118,126.6634733,4.95,2.22,0,29.7,0.8,1_2,1,1
39,2022-10-07 17:52:16.202,81,2427.5,3324.4,170073.64,532216.47,37.3888036,126.6620649,4.28,1.95,0,28.6,-0.37,,,1
40,2022-10-07 17:52:16.202,81,4726.2,5600.1,170142.66,532147.64,37.3881857,126.6628471,5.18,2.29,0,16.6,-0.24,3_4,6,1
42,2022-10-07 17:52:16.202,81,5755.0,2725.8,170173.97,532234.15,37.3889661,126.6631971,5.02,2.21,0,23.9,0.28,1_2,4,1
43,2022-10-07 17:52:16.202,81,6860.3,2667.4,170207.28,532235.79,37.3889819,126.6635732,4.92,2.16,0,1.2,-0.3,1_1,4,1
44,2022-10-07 17:52:16.202,81,6024.6,2180.3,170182.15,532250.56,37.3891142,126.6632889,5.29,2.29,0,25.8,0.11,1_2,5,1
45,2022-10-07 17:52:16.202,81,4515.1,5194.1,170136.34,532159.9,37.3882959,126.6627752,4.7,2.16,0,1.2,-0.36,3_4,2,1
47,2022-10-07 17:52:16.202,81,4970.6,3172.3,170150.29,532220.78,37.3888449,126.6629303,,,0,0.9,-0.23,,,1
48,2022-10-07 17:52:16.202,81,4408.9,6021.8,170133.05,532134.97,37.3880712,126.6627391,4.97,2.25,0,18.8,0.39,3_4,6,1
49,2022-10-07 17:52:16.202,81,5209.7,5180.9,170157.27,532160.22,37.3882995,126.6630116,4.87,2.12,0,34.0,-1.38,,,1
50,2022-10-07 17:52:16.202,81,4092.4,4670.1,170123.66,532175.74,37.3884382,126.6626314,5.02,2.19,0,46.8,0.05,3_1,5,1
51,2022-10-07 17:52:16.202,81,7700.0,1732.5,170232.68,532263.87,37.3892358,126.6638589,4.69,2.18,0,2.0,-0.33,1_1,5,1
52,2022-10-07 17:52:16.202,81,7052.6,1237.8,170213.23,532278.84,37.3893701,126.6636387,4.3,1.95,0,30.5,0.39,1_2,3,1
53,2022-10-07 17:52:16.202,81,5624.5,4263.3,170169.87,532187.83,37.3885487,126.6631527,5.08,2.26,0,6.9,-1.46,,,1
54,2022-10-07 17:52:16.202,81,7246.0,1800.4,170218.99,532261.87,37.3892173,126.6637045,4.98,2.31,0,56.1,-0.22,1_1,2,1
55,2022-10-07 17:52:16.202,81,5373.0,3737.7,170162.35,532203.69,37.3886913,126.6630672,4.95,2.17,0,40.0,0.55,,,1
56,2022-10-07 17:52:16.202,81,4228.0,5562.6,170127.65,532148.83,37.3881959,126.6626775,4.33,2.04,0,1.2,-0.35,3_4,2,1
57,2022-10-07 17:52:16.202,81,7128.8,1430.6,170215.5,532273.03,37.3893177,126.6636646,5.41,2.35,0,18.8,0.69,1_2,1,1
58,2022-10-07 17:52:16.202,81,4328.5,5606.0,170130.67,532147.51,37.3881841,126.6627117,4.81,2.2,0,30.1,1.47,3_4,3,1
59,2022-10-07 17:52:16.202,81,5935.8,4211.2,170179.26,532189.36,37.3885628,126.6632586,4.97,2.23,0,12.7,-0.41,,,1
60,2022-10-07 17:52:16.202,81,6088.9,2796.6,170184.02,532231.98,37.3889469,126.6633108,5.24,2.26,0,34.3,1.37,1_2,1,1
61,2022-10-07 17:52:16.202,81,6009.1,3825.1,170181.51,532200.99,37.3886676,126.6632836,5.06,2.32,0,9.7,0.94,,,1
62,2022-10-07 17:52:16.202,81,4183.5,5942.9,170126.27,532137.37,37.3880926,126.6626624,5.33,2.28,0,24.9,1.35,3_4,4,1
63,2022-10-07 17:52:16.202,81,6393.6,3272.6,170193.15,532217.6,37.3888176,126.6634144,4.82,2.21,0,1.2,-0.23,1_1,4,1
64,2022-10-07 17:52:16.202,81,4634.2,4694.9,170139.98,532174.93,37.3884314,126.6628158,5.07,2.27,0,39.8,0.04,3_1,1,1
65,2022-10-07 17:52:16.202,81,5487.2,2886.8,170165.88,532229.32,37.3889224,126.663106,11.54,2.97,1,29.2,-0.03,1_2,5,1
66,2022-10-07 17:52:16.202,81,5442.3,3487.0,170164.46,532211.24,37.3887594,126.6630907,5.31,2.31,0,33.9,0.59,,,1
67,2022-10-07 17:52:16.202,81,7470.5,1524.9,170225.79,532270.15,37.3892921,126.6637809,5.08,2.19,0,56.7,0.09,1_1,2,1
68,2022-10-07 17:52:16.202,81,6461.3,1818.2,170195.35,532261.42,37.3892125,126.6634374,4.99,2.17,0,33.0,1.33,1_2,4,1
69,2022-10-07 17:52:16.202,81,6982.0,2316.8,170210.99,532246.34,37.3890771,126.6636146,3.97,1.95,0,46.9,-0.04,1_1,3,1
71,2022-10-07 17:52:16.202,81,6103.8,2617.4,170184.49,532237.37,37.3889955,126.6633158,5.1,2.22,0,29.8,0.17,1_2,2,1
72,2022-10-07 17:52:16.202,81,7620.1,1671.3,170230.28,532265.72,37.3892524,126.6638318,4.91,2.21,0,1.6,-0.47,1_1,4,1
73,2022-10-07 17:52:16.202,81,4709.0,4262.8,170142.29,532187.94,37.3885488,126.6628412,5.05,2.17,0,29.1,-0.34,,,1
74,2022-10-07 17:52:16.202,81,7003.9,2474.0,170211.63,532241.6,37.3890344,126.6636221,4.14,2.09,0,1.3,-0.31,1_1,4,1
75,2022-10-07 17:52:16.202,81,5356.1,4602.4,170161.75,532177.64,37.3884566,126.6630614,5.13,2.24,0,15.6,-1.63,,,1
76,2022-10-07 17:52:16.202,81,7177.7,2270.6,170216.89,532247.71,37.3890897,126.6636812,5.18,2.36,0,1.4,-0.38,1_1,4,1
77,2022-10-07 17:52:16.202,81,5891.1,2725.4,170178.07,532234.14,37.3889662,126.6632435,5.02,2.25,0,31.6,0.15,1_2,3,1
78,2022-10-07 17:52:16.202,81,3872.2,6013.3,170116.88,532135.29,37.3880735,126.6625565,5.39,2.31,0,1.5,-0.26,3_4,2,1
79,2022-10-07 17:52:16.202,81,3708.0,5180.3,170112.02,532160.4,37.3882997,126.6625006,4.98,2.19,0,48.5,-0.03,3_1,5,1
80,2022-10-07 17:52:16.202,81,4340.3,5398.4,170131.05,532153.76,37.3882404,126.6627158,4.45,2.06,0,1.1,-0.3,3_4,2,1
81,2022-10-07 17:52:16.202,81,3095.7,5973.4,170093.49,532136.57,37.3880843,126.6622923,4.49,2.08,0,46.4,0.01,3_2,5,1
82,2022-10-07 17:52:16.202,81,6590.7,1819.0,170199.25,532261.38,37.3892123,126.6634815,4.11,1.89,0,25.3,0.38,1_2,3,1
83,2022-10-07 17:52:16.202,81,4648.5,5185.8,170140.36,532160.14,37.3882982,126.6628207,5.22,2.25,0,32.1,0.98,3_4,3,1
85,2022-10-07 17:52:16.202,81,3395.4,5962.4,170102.52,532136.87,37.3880873,126.6623943,4.74,2.13,0,44.6,0.17,3_2,3,1
86,2022-10-07 17:52:16.202,81,7222.8,2566.6,170218.22,532238.78,37.3890093,126.6636966,4.59,2.12,0,23.6,0.01,1_1,6,1
87,2022-10-07 17:52:16.202,81,7317.5,2076.5,170221.12,532253.54,37.3891424,126.6637288,4.29,2.1,0,1.5,-0.39,1_1,4,1
88,2022-10-07 17:52:16.202,81,4656.0,5512.5,170140.55,532150.29,37.3882095,126.6628232,5.21,2.35,0,30.6,0.48,3_4,5,1
89,2022-10-07 17:52:16.202,81,6258.8,3766.4,170189.04,532202.73,37.3886835,126.6633686,4.59,2.14,0,13.4,-0.74,,,1
90,2022-10-07 17:52:16.202,81,6155.3,3597.1,170185.94,532207.85,37.3887295,126.6633333,5.07,2.28,0,2.0,0.01,,,1
91,2022-10-07 17:52:16.202,81,4283.0,5983.8,170129.26,532136.13,37.3880815,126.6626963,5.32,2.29,0,24.3,0.62,3_4,5,1
